"Site_Id","Unit_Id","01/01/1970","Salinity (ppt)","Dissolved Oxygen (mg/L)","pH (standard units)","Secchi Depth (m)","Water Depth (m)","Water Temp (?C)","Air Temp-Celsius","Air Temp (?F)","00:00","Field_Tech","DateVerified","WhoVerified","AirTemp (C)","Year"
"Bay","DefaultUnitId","06/28/1993","3.9","7.1","7","0.55","0.8","26.5","0","86","00:00","Feldman","0","0","30","1993"
"Bay","DefaultUnitId","07/05/1993","0","7.4","7.5","0.55","0.8","30","0","88.7","16:48","Feldman","0","0","31.5","1993"
"Bay","DefaultUnitId","07/19/1993","4.2","7.3","7.5","0.45","0.75","27","0","81.5","12:00","Feldman","0","0","27.5","1993"
"Bay","DefaultUnitId","07/26/1993","0","7.5","7.5","0.5","0.7","28","0","85.1","02:24","Feldman","0","0","29.5","1993"
"Bay","DefaultUnitId","08/02/1993","3.9","8","8","0.4","0.8","26.5","0","86","00:00","Feldman","0","0","30","1993"
"Bay","DefaultUnitId","08/09/1993","3.5","9.1","8","0.3","0.55","25.5","0","79.7","16:48","Feldman","0","0","26.5","1993"
"Bay","DefaultUnitId","09/06/1993","0","7.2","0","0.35","0.85","25.5","0","81.5","12:00","Feldman","0","0","27.5","1993"
"Bay","DefaultUnitId","09/13/1993","0","7.8","7","0.2","0.75","24","0","82.4","09:36","Feldman","0","0","28","1993"
"Bay","DefaultUnitId","09/20/1993","0","8.5","8","0.2","0.6","21.5","0","74.3","07:12","Feldman","0","0","23.5","1993"
"Bay","DefaultUnitId","09/27/1993","1.8","7.2","7.9","0.4","0.95","24.5","0","76.1","02:24","Feldman","0","0","24.5","1993"
"Bay","DefaultUnitId","10/04/1993","0","9.3","8.3","0.35","0.65","19","0","68","00:00","Feldman","0","0","20","1993"
"Bay","DefaultUnitId","10/12/1993","1.5","8.8","7.8","0.3","0.5","16.5","0","59","00:00","Feldman","0","0","15","1993"
"Bay","DefaultUnitId","10/18/1993","1.5","8.8","7.7","0.35","0.75","18","0","64.94","22:33","Feldman","0","0","18.3","1993"
"Bay","DefaultUnitId","10/25/1993","1.8","10.6","8.4","0.4","0.6","15.6","0","66.02","00:28","Feldman","0","0","18.9","1993"
"Bay","DefaultUnitId","11/08/1993","1.5","8.2","7.5","0.35","0.55","9.8","0","52.34","08:09","Feldman","0","0","11.3","1993"
"Bay","DefaultUnitId","11/15/1993","1.4","9.6","7.9","0.4","0.8","17.3","0","72.5","12:00","Feldman","0","0","22.5","1993"
"Bay","DefaultUnitId","11/29/1993","1.5","9.4","7.1","0.2","0.55","12.1","0","50.9","21:36","Feldman","0","0","10.5","1993"
"Bay","DefaultUnitId","12/06/1993","1.5","9.8","7.4","0.25","0.75","10.5","0","48.74","17:45","Feldman","0","0","9.3","1993"
"Bay","DefaultUnitId","12/13/1993","1.5","13","7.6","0.25","0.45","1.3","0","41.9","21:36","Feldman","0","0","5.5","1993"
"Bay","DefaultUnitId","12/28/1993","1.5","12.1","7.1","0.3","0.7","3.8","0","39.74","17:45","Feldman","0","0","4.3","1993"
"Bay","DefaultUnitId","01/16/1995","3","8.5","7.4","0.25","0.85","13.5","0","61.7","16:48","Feldman","0","0","16.5","1995"
"Bay","DefaultUnitId","01/23/1995","3","10.75","7.1","0.2","0.7","4.5","0","46.4","09:36","Feldman","0","0","8","1995"
"Bay","DefaultUnitId","02/13/1995","3","12.5","6.8","0.2","0.25","2","0","29.3","07:12","Feldman","0","0","-1.5","1995"
"Bay","DefaultUnitId","03/06/1995","2.4","9.3","7.1","0.2","0.2","9.5","0","46.4","09:36","Feldman","0","0","8","1995"
"Bay","DefaultUnitId","03/13/1995","2.4","9.9","6.9","0.28","0.65","11.5","0","59.9","00:00","Feldman","0","0","15.5","1995"
"Bay","DefaultUnitId","03/20/1995","2.8","8.9","7.1","0.35","0.45","12.5","0","54.5","12:00","Feldman","0","0","12.5","1995"
"Bay","DefaultUnitId","03/27/1995","2.4","9","7.1","0.25","0.45","11","0","53.6","14:24","Feldman","0","0","12","1995"
"Bay","DefaultUnitId","04/03/1995","2.4","9.3","7.1","0.4","0.55","11.5","0","54.5","12:00","Feldman","0","0","12.5","1995"
"Bay","DefaultUnitId","04/10/1995","3.2","8.5","7.1","0.25","0.7","15","0","48.2","04:48","Feldman","0","0","9","1995"
"Bay","DefaultUnitId","04/18/1995","3","9","7.1","0.25","0.5","16","0","58.1","02:24","Feldman","0","0","14.5","1995"
"Bay","DefaultUnitId","04/24/1995","3","9.7","7.4","0.25","0.55","12.5","0","50","00:00","Feldman","0","0","10","1995"
"Bay","DefaultUnitId","05/01/1995","3.2","8.9","7.2","0.3","0.6","15","0","52.7","16:48","Feldman","0","0","11.5","1995"
"Bay","DefaultUnitId","05/15/1995","3.3","6.8","6.8","0.3","0.55","21.5","0","74.3","07:12","Feldman","0","0","23.5","1995"
"Bay","DefaultUnitId","05/22/1995","3.3","6.8","6.8","0.3","0.55","21.5","0","74.3","07:12","Feldman","0","0","23.5","1995"
"Bay","DefaultUnitId","05/29/1995","3.5","8.5","7.5","0.4","0.4","22","0","80.6","14:24","Feldman","0","0","27","1995"
"Bay","DefaultUnitId","06/05/1995","4","7.8","7.6","0.3","0.3","25","0","73.4","09:36","Feldman","0","0","23","1995"
"Bay","DefaultUnitId","06/12/1995","3.5","7.7","7.9","0.4","0.9","26.5","0","77.9","21:36","Feldman","0","0","25.5","1995"
"Bay","DefaultUnitId","06/19/1995","3.2","7.7","8","0.4","0.55","25","0","75.2","04:48","Feldman","0","0","24","1995"
"Bay","DefaultUnitId","06/26/1995","4","8.8","8.3","0.5","0.8","28.5","0","82.4","09:36","Feldman","0","0","28","1995"
"Bay","DefaultUnitId","07/03/1995","4","8","0","0.45","0.8","26","0","80.6","00:00","Feldman","0","0","27","1995"
"Bay","DefaultUnitId","07/10/1995","4","7","7.9","0.35","0.7","26","0","79.7","16:48","Feldman","0","0","26.5","1995"
"Bay","DefaultUnitId","07/17/1995","4","7","8","0.45","1","30","0","84.2","04:48","Feldman","0","0","29","1995"
"Bay","DefaultUnitId","07/24/1995","4.5","7.2","8.4","0.55","0.9","32","0","92.3","07:12","Feldman","0","0","33.5","1995"
"Bay","DefaultUnitId","07/31/1995","4.5","7.6","8.1","0.5","0.8","29.5","0","84.2","04:48","Feldman","0","0","29","1995"
"Bay","DefaultUnitId","08/07/1995","4.5","8.7","8.2","0.5","0.6","24","0","71.6","14:24","Feldman","0","0","22","1995"
"Bay","DefaultUnitId","08/22/1995","5.5","7.4","8.8","0.3","0.5","25","0","81.5","12:00","Feldman","0","0","27.5","1995"
"Bay","DefaultUnitId","08/29/1995","4.5","9.9","8.7","0.35","0.65","25.5","0","78.8","0","Feldman","0","0","26","1995"
"Bay","DefaultUnitId","09/05/1995","4.8","10.5","9","0.3","0.75","26","0","80.6","14:24","Feldman","0","0","27","1995"
"Bay","DefaultUnitId","09/12/1995","4.5","10.4","9.2","0.3","0.7","24.5","0","80.6","14:24","Feldman","0","0","27","1995"
"Bay","DefaultUnitId","09/28/1995","4.8","9.5","8.7","0.3","0.7","21","0","75.2","04:48","Feldman","0","0","24","1995"
"Bay","DefaultUnitId","10/05/1995","4.4","9.9","7.2","0.3","0.45","15.5","0","62.96","23:02","Feldman","0","0","17.2","1995"
"Bay","DefaultUnitId","10/06/1995","5","8.9","8.5","0.45","1.15","24.5","0","81.5","12:00","Feldman","0","0","27.5","1995"
"Bay","DefaultUnitId","10/11/1995","2.4","8.69","7.2","0.3","0.75","17.5","0","58.64","15:21","Feldman","0","0","14.8","1995"
"Bay","DefaultUnitId","10/20/1995","2.2","9.71","7.6","0.35","0.73","15","0","56.48","11:31","Feldman","0","0","13.6","1995"
"Bay","DefaultUnitId","10/23/1995","4.5","11.6","9","0.4","0.8","18.5","0","68.9","21:36","Feldman","0","0","20.5","1995"
"Bay","DefaultUnitId","10/26/1995","2.8","8.15","6.7","0.38","0.75","19","0","67.28","06:43","Feldman","0","0","19.6","1995"
"Bay","DefaultUnitId","10/30/1995","4.5","9.9","8.5","0.45","0.75","14","0","59.9","21:36","Feldman","0","0","15.5","1995"
"Bay","DefaultUnitId","11/06/1995","4","11.8","8.5","0.55","0.55","9.5","0","51.8","19:12","Feldman","0","0","11","1995"
"Bay","DefaultUnitId","11/13/1995","4.5","11.3","8.1","0.55","0.7","9.5","0","57.2","04:48","Feldman","0","0","14","1995"
"Bay","DefaultUnitId","11/20/1995","4","11.8","8.4","0.55","0.55","8","0","50.9","21:36","Feldman","0","0","10.5","1995"
"Bay","DefaultUnitId","11/27/1995","4","9.5","8.1","0.75","0.75","10","0","48.2","04:48","Feldman","0","0","9","1995"
"Bay","DefaultUnitId","12/11/1995","0","0","0","0","0","0","0","28.4","09:36","Feldman","0","0","-2","1995"
"Bay","DefaultUnitId","01/22/1996","4","11.7","7.4","0.4","0.55","4","0","39.2","04:48","Strader, Pease, Feldman","0","0","4","1996"
"Bay","DefaultUnitId","01/29/1996","3.5","11.2","7.2","0.35","0.65","4","0","42.8","19:12","Strader, Pease, Feldman","0","0","6","1996"
"Bay","DefaultUnitId","02/12/1996","3.5","10.8","7.1","0.35","0.6","5","0","44.6","14:24","Strader, Pease, Feldman","0","0","7","1996"
"Bay","DefaultUnitId","02/26/1996","3","8.7","7.1","0.2","0.75","10.5","0","60.8","19:12","Strader, Pease, Feldman","0","0","16","1996"
"Bay","DefaultUnitId","03/04/1996","3","11.5","7.4","0.3","0.45","3.5","0","38.3","07:12","Strader, Pease, Feldman","0","0","3.5","1996"
"Bay","DefaultUnitId","03/11/1996","0","0","0","0.05","0.05","0","0","38.3","07:12","Strader, Pease, Feldman","0","0","3.5","1996"
"Bay","DefaultUnitId","03/18/1996","3","10.1","7","0.4","0.45","7.5","0","44.6","14:24","Strader, Pease, Feldman","0","0","7","1996"
"Bay","DefaultUnitId","03/25/1996","3","10","7.2","0.35","0.7","10","0","61.7","00:00","Strader, Pease, Feldman","0","0","16.5","1996"
"Bay","DefaultUnitId","04/08/1996","3","10.7","7.3","0.35","0.55","8","0","42.8","19:12","Strader, Pease, Feldman","0","0","6","1996"
"Bay","DefaultUnitId","04/22/1996","3","9.2","8.2","0.4","0.95","21","0","71.6","14:24","Strader, Pease, Feldman","0","0","22","1996"
"Bay","DefaultUnitId","04/29/1996","3","8.9","8","0.45","0.85","18","0","69.8","19:12","Strader, Pease, Feldman","0","0","21","1996"
"Bay","DefaultUnitId","05/13/1996","3","9.2","8.1","0.3","0.7","17","0","57.2","04:48","Strader, Pease, Feldman","0","0","14","1996"
"Bay","DefaultUnitId","05/20/1996","3","9","8.8","0.4","0.75","28","0","86","0","Strader, Pease, Feldman","0","0","30","1996"
"Bay","DefaultUnitId","05/27/1996","3","9.6","8.6","0.25","0.6","19","0","63.5","12:00","Strader, Pease, Feldman","0","0","17.5","1996"
"Bay","DefaultUnitId","06/03/1996","3","8.7","8.5","0.35","0.5","17","0","59.9","21:36","Strader, Pease, Feldman","0","0","15.5","1996"
"Bay","DefaultUnitId","06/10/1996","3","8","8.1","0.45","1.02","24","0","67.1","02:24","Strader, Pease, Feldman","0","0","19.5","1996"
"Bay","DefaultUnitId","06/17/1996","3","8.8","8.4","0.45","0.75","27","0","77","00:00","Strader, Pease, Feldman","0","0","25","1996"
"Bay","DefaultUnitId","06/24/1996","3","8","8.6","0.55","0.8","26.5","0","77","00:00","Strader, Pease, Feldman","0","0","25","1996"
"Bay","DefaultUnitId","08/02/1996","2.5","6.4","7.3","0.4","0.8","26","0","0","00:00","Strader, Pease, Feldman","0","0","-17.77777778","1996"
"Bay","DefaultUnitId","08/11/1996","3.1","0","7.6","0.3","0.4","28.5","0","0","12:00","Strader, Pease, Feldman","0","0","-17.77777778","1996"
"Bay","DefaultUnitId","08/18/1996","3","4.65","7.3","0.3","0.68","27.5","0","0","12:00","Strader, Pease, Feldman","0","0","-17.77777778","1996"
"Bay","DefaultUnitId","09/01/1996","2.8","2","7.4","0.28","0.4","25","0","0","00:00","Strader, Pease, Feldman","0","0","-17.77777778","1996"
"Bay","DefaultUnitId","09/15/1996","3","2","0","0.3","0.8","23.5","0","0","12:00","Strader, Pease, Feldman","0","0","-17.77777778","1996"
"Bay","DefaultUnitId","09/22/1996","3.1","2","7.4","0.4","0.9","22","0","0","00:00","Strader, Pease, Feldman","0","0","-17.77777778","1996"
"Bay","DefaultUnitId","09/28/1996","3.2","1.7","7.5","0.43","0.88","23","0","0","00:00","Strader, Pease, Feldman","0","0","-17.77777778","1996"
"Bay","DefaultUnitId","10/05/1996","4.4","9.9","7.2","0.3","0.45","15.5","0","62.96","23:02","Strader, Pease, Feldman","0","0","17.2","1996"
"Bay","DefaultUnitId","10/11/1996","2.4","8.69","7.2","0.3","0.75","17.5","0","58.64","15:21","Strader, Pease, Feldman","0","0","14.8","1996"
"Bay","DefaultUnitId","10/20/1996","2.2","9.71","7.6","0.35","0.73","15","0","56.48","11:31","Strader, Pease, Feldman","0","0","13.6","1996"
"Bay","DefaultUnitId","10/26/1996","2.8","8.15","6.7","0.38","0.75","19","0","67.28","06:43","Strader, Pease, Feldman","0","0","19.6","1996"
"Bay","DefaultUnitId","11/03/1996","2","6.5","6.8","0.48","0.58","10.1","0","48.74","17:45","Strader, Pease, Feldman","0","0","9.3","1996"
"Bay","DefaultUnitId","11/12/1996","1.9","11.43","7.1","0.45","0.55","6.2","0","41.414","09:56","Strader, Pease, Feldman","0","0","5.23","1996"
"Bay","DefaultUnitId","11/17/1996","1.8","11.8","6.8","0.28","0.3","9.1","0","51.44","10:33","Strader, Pease, Feldman","0","0","10.8","1996"
"Bay","DefaultUnitId","12/01/1996","1.9","10.9","6.9","0.4","0.6","11","0","63.5","12:00","Strader, Pease, Feldman","0","0","17.5","1996"
"Bay","DefaultUnitId","12/08/1996","1.6","11.2","6.9","0.4","0.65","9.1","0","51.08","01:55","Strader, Pease, Feldman","0","0","10.6","1996"
"Bay","DefaultUnitId","12/21/1996","1.8","12.25","6.9","0.31","0.61","5.21","0","38.3","07:12","Strader, Pease, Feldman","0","0","3.5","1996"
"Bay","DefaultUnitId","01/05/1997","2","9.2","6.7","0.2","0.7","13.5","0","63.32","07:40","Pease, Strader","0","0","17.4","1997"
"Bay","DefaultUnitId","01/19/1997","1.3","13.3","7","0.3","0.3","0","0","0","00:00","Pease, Strader","0","0","-17.77777778","1997"
"Bay","DefaultUnitId","02/01/1997","1.5","10.9","6.6","2.5","3.5","10.1","0","62.06","01:26","Pease, Strader","0","0","16.7","1997"
"Bay","DefaultUnitId","02/15/1997","1.3","10.55","6.6","0.3","0.6","8.2","0","41","00:00","Pease, Strader","0","0","5","1997"
"Bay","DefaultUnitId","03/03/1997","1.8","9.45","6.9","0.3","0.54","14.1","0","48.02","00:28","Pease, Strader","0","0","8.9","1997"
"Bay","DefaultUnitId","03/15/1997","1.2","10.2","6.5","0.2","0.52","13.2","0","47.66","15:50","Pease, Strader","0","0","8.7","1997"
"Bay","DefaultUnitId","04/13/1997","1.2","9.8","6.9","0.28","0.74","17.1","0","68.18","04:19","Pease, Strader","0","0","20.1","1997"
"Bay","DefaultUnitId","04/19/1997","1.3","10.8","6.7","0.2","0.49","11","0","59.54","12:57","Pease, Strader","0","0","15.3","1997"
"Bay","DefaultUnitId","04/26/1997","1.1","10.1","6.8","0.25","0.55","15.5","0","59.36","08:38","Pease, Strader","0","0","15.2","1997"
"Bay","DefaultUnitId","05/04/1997","1.1","9.73","6.5","0.3","0.88","18","0","61.52","12:28","Pease, Strader","0","0","16.4","1997"
"Bay","DefaultUnitId","05/12/1997","1.5","9.5","7.3","0.3","0.67","21","0","0","00:00","Pease, Strader","0","0","-17.77777778","1997"
"Bay","DefaultUnitId","05/16/1997","1.3","10.2","6.6","0.35","0.7","20.5","0","68.36","08:38","Pease, Strader","0","0","20.2","1997"
"Bay","DefaultUnitId","05/24/1997","1.6","9.9","7.5","0.38","0.5","23","0","72.14","03:21","Pease, Strader","0","0","22.3","1997"
"Bay","DefaultUnitId","05/30/1997","1.6","9.5","8","0","0.2","23","0","0","00:00","Pease, Strader","0","0","-17.77777778","1997"
"Bay","DefaultUnitId","06/08/1997","1","10.5","6.3","0.1","0.15","18","0","61.7","16:48","Pease, Strader","0","0","16.5","1997"
"Bay","DefaultUnitId","06/21/1997","1.5","7.5","6.5","0.4","0.7","26.5","0","84.02","00:28","Pease, Strader","0","0","28.9","1997"
"Bay","DefaultUnitId","06/27/1997","1.5","8.5","8","0.5","0.62","29","0","78.4","09:36","Pease, Strader","0","0","25.77777778","1997"
"Bay","DefaultUnitId","07/06/1997","1.5","7.6","6.8","0.48","0.68","27","0","76.46","11:02","Pease, Strader","0","0","24.7","1997"
"Bay","DefaultUnitId","07/12/1997","1.5","8.55","6.4","0.4","0.4","27","0","80.06","01:26","Pease, Strader","0","0","26.7","1997"
"Bay","DefaultUnitId","07/20/1997","1.6","8.7","7.4","0.39","0.58","27.5","0","83.48","11:31","Pease, Strader","0","0","28.6","1997"
"Bay","DefaultUnitId","07/27/1997","1.5","9.7","7.8","0.38","0.69","27","0","86.72","17:16","Pease, Strader","0","0","30.4","1997"
"Bay","DefaultUnitId","07/29/1997","1.5","8.1","8","0.4","0.65","28","0","82","00:00","Pease, Strader","0","0","27.77777778","1997"
"Bay","DefaultUnitId","08/09/1997","1.7","9.8","8.6","0.38","0.5","27.5","0","78.62","14:52","Pease, Strader","0","0","25.9","1997"
"Bay","DefaultUnitId","08/15/1997","1.7","7.7","8.2","0.45","0.63","8.4","0","82.6","14:24","Pease, Strader","0","0","28.11111111","1997"
"Bay","DefaultUnitId","08/22/1997","1.7","9","8.2","0.38","0.67","25.5","0","77.7","16:48","Pease, Strader","0","0","25.38888889","1997"
"Bay","DefaultUnitId","08/30/1997","1.8","9.6","8.1","0.32","0.45","26","0","78.98","23:31","Pease, Strader","0","0","26.1","1997"
"Bay","DefaultUnitId","09/14/1997","1.9","9.6","7.9","0.21","0.61","24","0","78.62","14:52","Pease, Strader","0","0","25.9","1997"
"Bay","DefaultUnitId","10/05/1997","1.9","10.25","8.2","0.28","0.65","21.6","0","74.12","02:52","Pease, Strader","0","0","23.4","1997"
"Bay","DefaultUnitId","10/26/1997","0","9.6","7.5","0.35","0.61","0","0","62.6","14:24","Pease, Strader","0","0","17","1997"
"Bay","DefaultUnitId","11/09/1997","1.8","10.6","6.5","0.35","0.65","12","0","51.62","14:52","Pease, Strader","0","0","10.9","1997"
"Bay","DefaultUnitId","12/06/1997","1.5","14.3","6.9","0.3","0.45","6","0","40.1","02:24","Pease, Strader","0","0","4.5","1997"
"Bay","DefaultUnitId","01/04/1998","1.5","12.3","6.4","0.25","0.5","8.9","0","57.2","04:48","Strader","0","0","14","1998"
"Bay","DefaultUnitId","01/25/1998","1.2","12.5","6.5","0.3","0.6","8.1","0","45.86","20:38","Strader","0","0","7.7","1998"
"Bay","DefaultUnitId","02/22/1998","1.1","10.7","6.3","0.25","0.75","10.5","0","0","12:00","Strader","0","0","-17.77777778","1998"
"Bay","DefaultUnitId","03/22/1998","1","11.1","6.4","0.25","0.71","11","0","48.74","17:45","Strader","0","0","9.3","1998"
"Bay","DefaultUnitId","04/19/1998","1","10.8","6.9","0.3","0.78","17","0","0","00:00","Strader","0","0","-17.77777778","1998"
"Bay","DefaultUnitId","05/02/1998","1","10.9","8.2","0.35","0.78","21.5","0","72.5","12:00","Strader","0","0","22.5","1998"
"Bay","DefaultUnitId","05/17/1998","1.1","9.3","6.8","0.25","0.48","23.5","0","80.78","18:43","Strader","0","0","27.1","1998"
"Bay","DefaultUnitId","06/07/1998","1.1","10","7.2","0.4","0.5","22.9","0","0","21:36","Strader","0","0","-17.77777778","1998"
"Bay","DefaultUnitId","06/14/1998","0.9","9.7","6.8","0.4","0.65","26","0","79.88","21:07","Strader","0","0","26.6","1998"
"Bay","DefaultUnitId","07/05/1998","1","8.4","6.9","0.32","0.65","26","0","82.04","00:57","Strader","0","0","27.8","1998"
"Bay","DefaultUnitId","07/25/1998","0.9","8.6","7.3","0.4","0.65","29","0","81.32","07:40","Strader","0","0","27.4","1998"
"Bay","DefaultUnitId","08/23/1998","1","11","8.8","0.3","0.62","28","0","85.1","02:24","Strader","0","0","29.5","1998"
"Bay","DefaultUnitId","09/12/1998","0.9","10.8","8.5","0.28","0.66","25","0","87.1","02:24","Strader","0","0","30.61111111","1998"
"Bay","DefaultUnitId","11/02/1998","1.1","10","6.9","0.3","0.35","14","0","58.28","06:43","Strader","0","0","14.6","1998"
"Bay","DefaultUnitId","11/21/1998","1","10.9","7.3","0.3","0.48","15","0","57.56","13:26","Strader","0","0","14.2","1998"
"A","DefaultUnitId","08/11/1999","3","2.6","7.7","0.6","0.6","26","0","80.96","23:02","Not Recorded","0","0","27.2","1999"
"A","DefaultUnitId","08/18/1999","3","1.6","8.7","0","0","31","0","91.4","09:36","Not Recorded","0","0","33","1999"
"A","DefaultUnitId","09/08/1999","1.8","1.35","8.2","0.4","1","28","0","76.6","14:24","Not Recorded","0","0","24.77777778","1999"
"A","DefaultUnitId","10/15/1999","0.1","5.65","7.3","0.6","0.8","20","0","0","00:00","Not Recorded","0","0","-17.77777778","1999"
"A","DefaultUnitId","11/10/1999","0","6.7","7.6","0.65","0.95","18","0","0","00:00","Not Recorded","0","0","-17.77777778","1999"
"A","DefaultUnitId","12/16/1999","0","4.7","8.2","0.6","0.8","0","0","52","00:00","Not Recorded","0","0","11.11111111","1999"
"A","DefaultUnitId","12/30/1999","1","7.8","6.9","0.65","0.85","8","0","42.8","19:12","Not Recorded","0","0","6","1999"
"B","DefaultUnitId","08/11/1999","2.5","3.1","8.1","0.25","0.25","27","0","80.96","23:02","Not Recorded","0","0","27.2","1999"
"B","DefaultUnitId","08/18/1999","3","2.2","8.9","0","0","30","0","87.8","19:12","Not Recorded","0","0","31","1999"
"B","DefaultUnitId","09/08/1999","0.9","3.6","8.2","0.3","0.3","32","0","0","00:00","Not Recorded","0","0","-17.77777778","1999"
"B","DefaultUnitId","10/15/1999","1","4.7","7","0.3","0.3","17","0","0","00:00","Not Recorded","0","0","-17.77777778","1999"
"B","DefaultUnitId","10/27/1999","0","0","7.7","0.25","0.25","0","0","72","00:00","Not Recorded","0","0","22.22222222","1999"
"B","DefaultUnitId","11/10/1999","1","6.3","7.4","0.4","0.4","16","0","0","00:00","Not Recorded","0","0","-17.77777778","1999"
"B","DefaultUnitId","12/16/1999","0","3.25","7.9","0.21","0.21","0","0","51","00:00","Not Recorded","0","0","10.55555556","1999"
"B","DefaultUnitId","12/30/1999","0.2","6.1","6.9","0.25","0.25","7","0","41","00:00","Not Recorded","0","0","5","1999"
